sentence,difficulty,encoded_diff,sentence_sp,tokens,tokens_no_stop,token_count_no_stop,token_count,nb_verbs,nb_nouns,nb_adj,nb_adv,words,tfidf_score_unigram,tfidf_score_bigram
"Plus que faire une visite, le promeneur remontera le temps et découvrira ainsi une partie de l'histoire de la région.",B1,2,"Plus que faire une visite, le promeneur remontera le temps et découvrira ainsi une partie de l'histoire de la région.","['Plus', 'que', 'faire', 'une', 'visite', ',', 'le', 'promeneur', 'remontera', 'le', 'temps', 'et', 'découvrira', 'ainsi', 'une', 'partie', 'de', ""l'"", 'histoire', 'de', 'la', 'région', '.']","['faire', 'visite', ',', 'promeneur', 'remontera', 'temps', 'découvrira', 'partie', 'histoire', 'région', '.']",11,23,3,6,0,2,"['plus', 'que', 'faire', 'une', 'visite,', 'le', 'promeneur', 'remontera', 'le', 'temps', 'et', 'découvrira', 'ainsi', 'une', 'partie', 'de', ""l'histoire"", 'de', 'la', 'région.']",76.43283908636876,51.010765351473765
"En travaillant, je bois beaucoup de thé.",B1,2,"En travaillant, je bois beaucoup de thé.","['En', 'travaillant', ',', 'je', 'bois', 'beaucoup', 'de', 'thé', '.']","['travaillant', ',', 'bois', 'beaucoup', 'thé', '.']",6,9,1,2,0,1,"['en', 'travaillant,', 'je', 'bois', 'beaucoup', 'de', 'thé.']",38.01681357829355,26.21648423443327
"Philae, qui s'est posé à l'ombre entre des rochers, a d'abord fonctionné avec une pile d'une durée de vie de 60 heures.",B1,2,"Philae, qui s'est posé à l'ombre entre des rochers, a d'abord fonctionné avec une pile d'une durée de vie de 60 heures.","['Philae', ',', 'qui', ""s'"", 'est', 'posé', 'à', ""l'"", 'ombre', 'entre', 'des', 'rochers', ',', 'a', ""d'"", 'abord', 'fonctionné', 'avec', 'une', 'pile', ""d'"", 'une', 'durée', 'de', 'vie', 'de', '60', 'heures', '.']","['Philae', ',', 'posé', 'ombre', 'rochers', ',', 'fonctionné', 'pile', 'durée', 'vie', '60', 'heures', '.']",13,29,2,6,0,1,"['philae,', 'qui', ""s'est"", 'posé', 'à', ""l'ombre"", 'entre', 'des', 'rochers,', 'a', ""d'abord"", 'fonctionné', 'avec', 'une', 'pile', ""d'une"", 'durée', 'de', 'vie', 'de', '60', 'heures.']",32.34080973757356,22.012385497123844
"Dans un premier temps, les locuteurs subissent une très forte pression - politique, sociale ou économique - pour parler la langue dominante.",C1,4,"Dans un premier temps, les locuteurs subissent une très forte pression - politique, sociale ou économique - pour parler la langue dominante.","['Dans', 'un', 'premier', 'temps', ',', 'les', 'locuteurs', 'subissent', 'une', 'très', 'forte', 'pression', '-', 'politique', ',', 'sociale', 'ou', 'économique', '-', 'pour', 'parler', 'la', 'langue', 'dominante', '.']","['temps', ',', 'locuteurs', 'subissent', 'forte', 'pression', '-', 'politique', ',', 'sociale', 'économique', '-', 'langue', 'dominante', '.']",15,25,2,5,5,1,"['dans', 'un', 'premier', 'temps,', 'les', 'locuteurs', 'subissent', 'une', 'très', 'forte', 'pression', '-', 'politique,', 'sociale', 'ou', 'économique', '-', 'pour', 'parler', 'la', 'langue', 'dominante.']",21.870776867381753,14.63472995078633
"Elle est chanteuse, et elle est malienne.",A1,0,"Elle est chanteuse, et elle est malienne.","['Elle', 'est', 'chanteuse', ',', 'et', 'elle', 'est', 'malienne', '.']","['chanteuse', ',', 'malienne', '.']",4,9,0,0,2,0,"['elle', 'est', 'chanteuse,', 'et', 'elle', 'est', 'malienne.']",0.0,0.0
"À cette époque, les conventions d'appellation modernes ne se sont pas encore développées en Europe.",C1,4,"À cette époque, les conventions d'appellation modernes ne se sont pas encore développées en Europe.","['À', 'cette', 'époque', ',', 'les', 'conventions', ""d'"", 'appellation', 'modernes', 'ne', 'se', 'sont', 'pas', 'encore', 'développées', 'en', 'Europe', '.']","['époque', ',', 'conventions', 'appellation', 'modernes', 'développées', 'Europe', '.']",8,18,1,3,1,3,"['à', 'cette', 'époque,', 'les', 'conventions', ""d'appellation"", 'modernes', 'ne', 'se', 'sont', 'pas', 'encore', 'développées', 'en', 'europe.']",2.58047313871727,1.7558556739131643
Rien d'autre.,A1,0,Rien d'autre.,"['Rien', ""d'"", 'autre', '.']","['Rien', '.']",2,4,0,1,1,0,"['rien', ""d'autre.""]",14.723256554461056,10.127742465595981
C'est chouette !,A1,0,C'est chouette !,"[""C'"", 'est', 'chouette', '!']","['chouette', '!']",2,4,1,0,0,0,"[""c'est"", 'chouette', '!']",1.0,1.0
Il sortit vivement le téléphone et jeta un oeil sur l'écran avant de répondre.,B2,3,Il sortit vivement le téléphone et jeta un oeil sur l'écran avant de répondre.,"['Il', 'sortit', 'vivement', 'le', 'téléphone', 'et', 'jeta', 'un', 'oeil', 'sur', ""l'"", 'écran', 'avant', 'de', 'répondre', '.']","['sortit', 'vivement', 'téléphone', 'jeta', 'oeil', 'écran', 'répondre', '.']",8,16,3,3,0,1,"['il', 'sortit', 'vivement', 'le', 'téléphone', 'et', 'jeta', 'un', 'oeil', 'sur', ""l'écran"", 'avant', 'de', 'répondre.']",13.15969291886735,8.958965794897978
La balle est partie.,A1,0,La balle est partie.,"['La', 'balle', 'est', 'partie', '.']","['balle', 'partie', '.']",3,5,0,2,0,0,"['la', 'balle', 'est', 'partie.']",1.7405701871266626,1.2622320590239466
"Aujourd'hui, c'est une tarte aux framboises avec de la confiture faite maison",A2,1,"Aujourd'hui, c'est une tarte aux framboises avec de la confiture faite maison","[""Aujourd'hui"", ',', ""c'"", 'est', 'une', 'tarte', 'aux', 'framboises', 'avec', 'de', 'la', 'confiture', 'faite', 'maison']","[""Aujourd'hui"", ',', 'tarte', 'framboises', 'confiture', 'faite', 'maison']",7,14,1,4,0,1,"[""aujourd'hui,"", ""c'est"", 'une', 'tarte', 'aux', 'framboises', 'avec', 'de', 'la', 'confiture', 'faite', 'maison']",29.86166343361297,20.578493014835953
"Si l'esprit consiste à se saisir, dans sa propre opposition à soi, nulle période n'est mieux marquée par son avènement que celle du subjectivisme absolu.",C2,5,"Si l'esprit consiste à se saisir, dans sa propre opposition à soi, nulle période n'est mieux marquée par son avènement que celle du subjectivisme absolu.","['Si', ""l'"", 'esprit', 'consiste', 'à', 'se', 'saisir', ',', 'dans', 'sa', 'propre', 'opposition', 'à', 'soi', ',', 'nulle', 'période', ""n'"", 'est', 'mieux', 'marquée', 'par', 'son', 'avènement', 'que', 'celle', 'du', 'subjectivisme', 'absolu', '.']","['esprit', 'consiste', 'saisir', ',', 'propre', 'opposition', ',', 'nulle', 'période', 'mieux', 'marquée', 'avènement', 'subjectivisme', 'absolu', '.']",15,30,3,6,3,2,"['si', ""l'esprit"", 'consiste', 'à', 'se', 'saisir,', 'dans', 'sa', 'propre', 'opposition', 'à', 'soi,', 'nulle', 'période', ""n'est"", 'mieux', 'marquée', 'par', 'son', 'avènement', 'que', 'celle', 'du', 'subjectivisme', 'absolu.']",22.747605127454953,15.251386762109885
"A quelle distance, en milles, la cabane se trouve-t-elle de la ville ?",B1,2,"A quelle distance, en milles, la cabane se trouve-t-elle de la ville ?","['A', 'quelle', 'distance', ',', 'en', 'milles', ',', 'la', 'cabane', 'se', 'trouve', '-t', '-elle', 'de', 'la', 'ville', '?']","['distance', ',', 'milles', ',', 'cabane', 'trouve', '-t', '-elle', 'ville', '?']",10,17,1,4,0,0,"['a', 'quelle', 'distance,', 'en', 'milles,', 'la', 'cabane', 'se', 'trouve-t-elle', 'de', 'la', 'ville', '?']",15.89323447735866,10.610362390886982
"Quand il y a un grand soleil sur la carte, il fera chaud sur la région",B1,2,"Quand il y a un grand soleil sur la carte, il fera chaud sur la région","['Quand', 'il', 'y', 'a', 'un', 'grand', 'soleil', 'sur', 'la', 'carte', ',', 'il', 'fera', 'chaud', 'sur', 'la', 'région']","['grand', 'soleil', 'carte', ',', 'fera', 'chaud', 'région']",7,17,2,3,2,0,"['quand', 'il', 'y', 'a', 'un', 'grand', 'soleil', 'sur', 'la', 'carte,', 'il', 'fera', 'chaud', 'sur', 'la', 'région']",39.98549963985051,26.436579853419857
Et si nous allions au cinéma,B1,2,Et si nous allions au cinéma,"['Et', 'si', 'nous', 'allions', 'au', 'cinéma']","['allions', 'cinéma']",2,6,1,1,0,0,"['et', 'si', 'nous', 'allions', 'au', 'cinéma']",6.250091252656771,4.3285491146536526
"Moi aussi, je veux aller me promener !",A1,0,"Moi aussi, je veux aller me promener !","['Moi', 'aussi', ',', 'je', 'veux', 'aller', 'me', 'promener', '!']","[',', 'veux', 'aller', 'promener', '!']",5,9,3,0,0,1,"['moi', 'aussi,', 'je', 'veux', 'aller', 'me', 'promener', '!']",33.913015363424975,23.06659214352663
"Abandonnez sans état d'âme le traditionnel cahier de vacances que les trois quarts des enfants ne terminent pas : la liste des produits alternatifs qui visent à ""faire aimer"" autant qu'à ""faire réviser"" est longue.",C1,4,"Abandonnez sans état d'âme le traditionnel cahier de vacances que les trois quarts des enfants ne terminent pas : la liste des produits alternatifs qui visent à ""faire aimer"" autant qu'à ""faire réviser"" est longue.","['Abandonnez', 'sans', 'état', ""d'"", 'âme', 'le', 'traditionnel', 'cahier', 'de', 'vacances', 'que', 'les', 'trois', 'quarts', 'des', 'enfants', 'ne', 'terminent', 'pas', ':', 'la', 'liste', 'des', 'produits', 'alternatifs', 'qui', 'visent', 'à', '""', 'faire', 'aimer', '""', 'autant', ""qu'"", 'à', '""', 'faire', 'réviser', '""', 'est', 'longue', '.']","['Abandonnez', 'état', 'âme', 'traditionnel', 'cahier', 'vacances', 'quarts', 'enfants', 'terminent', ':', 'liste', 'produits', 'alternatifs', 'visent', '""', 'faire', 'aimer', '""', 'autant', '""', 'faire', 'réviser', '""', 'longue', '.']",25,42,5,9,2,3,"['abandonnez', 'sans', 'état', ""d'âme"", 'le', 'traditionnel', 'cahier', 'de', 'vacances', 'que', 'les', 'trois', 'quarts', 'des', 'enfants', 'ne', 'terminent', 'pas', ':', 'la', 'liste', 'des', 'produits', 'alternatifs', 'qui', 'visent', 'à', '""faire', 'aimer""', 'autant', ""qu'à"", '""faire', 'réviser""', 'est', 'longue.']",63.63592135282377,43.0215780230136
La forêt leur donnait du bois en abondance pour les foyers et les édifices ; les bêtes sauvages qui s'en échappaient venaient se faire prendre dans leurs pièges et les fournissaient de venaison .,B2,3,La forêt leur donnait du bois en abondance pour les foyers et les édifices ; les bêtes sauvages qui s'en échappaient venaient se faire prendre dans leurs pièges et les fournissaient de venaison .,"['La', 'forêt', 'leur', 'donnait', 'du', 'bois', 'en', 'abondance', 'pour', 'les', 'foyers', 'et', 'les', 'édifices', ';', 'les', 'bêtes', 'sauvages', 'qui', ""s'"", 'en', 'échappaient', 'venaient', 'se', 'faire', 'prendre', 'dans', 'leurs', 'pièges', 'et', 'les', 'fournissaient', 'de', 'venaison', '.']","['forêt', 'donnait', 'bois', 'abondance', 'foyers', 'édifices', ';', 'bêtes', 'sauvages', 'échappaient', 'venaient', 'faire', 'prendre', 'pièges', 'fournissaient', 'venaison', '.']",17,35,5,8,1,0,"['la', 'forêt', 'leur', 'donnait', 'du', 'bois', 'en', 'abondance', 'pour', 'les', 'foyers', 'et', 'les', 'édifices', ';', 'les', 'bêtes', 'sauvages', 'qui', ""s'en"", 'échappaient', 'venaient', 'se', 'faire', 'prendre', 'dans', 'leurs', 'pièges', 'et', 'les', 'fournissaient', 'de', 'venaison', '.']",71.45347945592894,47.73719900873815
L'écriture semble être devenue la reconversion professionnelle à la mode dans le milieu du grand banditisme.,B2,3,L'écriture semble être devenue la reconversion professionnelle à la mode dans le milieu du grand banditisme.,"[""L'"", 'écriture', 'semble', 'être', 'devenue', 'la', 'reconversion', 'professionnelle', 'à', 'la', 'mode', 'dans', 'le', 'milieu', 'du', 'grand', 'banditisme', '.']","['écriture', 'devenue', 'reconversion', 'professionnelle', 'mode', 'milieu', 'grand', 'banditisme', '.']",9,18,2,5,2,0,"[""l'écriture"", 'semble', 'être', 'devenue', 'la', 'reconversion', 'professionnelle', 'à', 'la', 'mode', 'dans', 'le', 'milieu', 'du', 'grand', 'banditisme.']",39.88086938219245,26.607174049859676
Vous avez une voiture mais vous l'utilisez peu ?,A2,1,Vous avez une voiture mais vous l'utilisez peu ?,"['Vous', 'avez', 'une', 'voiture', 'mais', 'vous', ""l'"", 'utilisez', 'peu', '?']","['avez', 'voiture', 'utilisez', '?']",4,10,2,1,0,1,"['vous', 'avez', 'une', 'voiture', 'mais', 'vous', ""l'utilisez"", 'peu', '?']",22.29185874866693,15.351595720591998
"L'effet autocuiseur Si sept millions de citadins rêvent de refaire leur vie aux champs, tous ne passent pourtant pas à l'acte.",C1,4,"L'effet autocuiseur Si sept millions de citadins rêvent de refaire leur vie aux champs, tous ne passent pourtant pas à l'acte.","[""L'"", 'effet', 'autocuiseur', 'Si', 'sept', 'millions', 'de', 'citadins', 'rêvent', 'de', 'refaire', 'leur', 'vie', 'aux', 'champs', ',', 'tous', 'ne', 'passent', 'pourtant', 'pas', 'à', ""l'"", 'acte', '.']","['autocuiseur', 'millions', 'citadins', 'rêvent', 'refaire', 'vie', 'champs', ',', 'passent', 'pourtant', 'acte', '.']",12,25,3,6,2,3,"[""l'effet"", 'autocuiseur', 'si', 'sept', 'millions', 'de', 'citadins', 'rêvent', 'de', 'refaire', 'leur', 'vie', 'aux', 'champs,', 'tous', 'ne', 'passent', 'pourtant', 'pas', 'à', ""l'acte.""]",40.319310165932066,27.3452225742258
"Il peut également rendre ""addict"". Le smartphone est aujourd'hui omniprésent dans nos vies : 58 % des Français déclarent avoir leur mobile 24h sur 24 h avec eux ; 41 % le consultent même au milieu de la nuit et 7 % vont jusqu'à répondre à leurs messages dans leur lit.",B2,3,"Il peut également rendre ""addict"". Le smartphone est aujourd'hui omniprésent dans nos vies : 58 % des Français déclarent avoir leur mobile 24h sur 24 h avec eux ; 41 % le consultent même au milieu de la nuit et 7 % vont jusqu'à répondre à leurs messages dans leur lit.","['Il', 'peut', 'également', 'rendre', '""', 'addict', '""', '.', 'Le', 'smartphone', 'est', ""aujourd'hui"", 'omniprésent', 'dans', 'nos', 'vies', ':', '58', '%', 'des', 'Français', 'déclarent', 'avoir', 'leur', 'mobile', '24h', 'sur', '24', 'h', 'avec', 'eux', ';', '41', '%', 'le', 'consultent', 'même', 'au', 'milieu', 'de', 'la', 'nuit', 'et', '7', '%', 'vont', ""jusqu'"", 'à', 'répondre', 'à', 'leurs', 'messages', 'dans', 'leur', 'lit', '.']","['""', 'addict', '""', '.', 'smartphone', ""aujourd'hui"", 'omniprésent', 'vies', ':', '58', '%', 'Français', 'déclarent', 'mobile', '24h', '24', 'h', ';', '41', '%', 'consultent', 'milieu', 'nuit', '7', '%', ""jusqu'"", 'répondre', 'messages', 'lit', '.']",30,56,8,11,3,3,"['il', 'peut', 'également', 'rendre', '""addict"".', 'le', 'smartphone', 'est', ""aujourd'hui"", 'omniprésent', 'dans', 'nos', 'vies', ':', '58', '%', 'des', 'français', 'déclarent', 'avoir', 'leur', 'mobile', '24h', 'sur', '24', 'h', 'avec', 'eux', ';', '41', '%', 'le', 'consultent', 'même', 'au', 'milieu', 'de', 'la', 'nuit', 'et', '7', '%', 'vont', ""jusqu'à"", 'répondre', 'à', 'leurs', 'messages', 'dans', 'leur', 'lit.']",46.04699796443289,30.680110373573267
Il est assez calme.,A1,0,Il est assez calme.,"['Il', 'est', 'assez', 'calme', '.']","['calme', '.']",2,5,0,0,1,1,"['il', 'est', 'assez', 'calme.']",0.0,0.0
"J'ai pris du poisson avec du riz, et mon frère a choisi un simple steak-frites",A2,1,"J'ai pris du poisson avec du riz, et mon frère a choisi un simple steak-frites","[""J'"", 'ai', 'pris', 'du', 'poisson', 'avec', 'du', 'riz', ',', 'et', 'mon', 'frère', 'a', 'choisi', 'un', 'simple', 'steak', '-', 'frites']","['pris', 'poisson', 'riz', ',', 'frère', 'choisi', 'simple', 'steak', '-', 'frites']",10,19,2,5,1,0,"[""j'ai"", 'pris', 'du', 'poisson', 'avec', 'du', 'riz,', 'et', 'mon', 'frère', 'a', 'choisi', 'un', 'simple', 'steak-frites']",22.221102257864224,15.406848575452942
"Et dans cette ville inerte, cette foule criarde si étonnamment passée à côté de son cri comme cette ville à côté de son mouvement, de son sens, sans inquiétude, à côté de son vrai cri, le seul qu'on eût voulu l'entendre crier parce qu'on le sent sien lui seul ; parce qu'on le sent habiter en elle dans quelque refuge profond d'ombre et d'orgueil, dans cette ville inerte, cette foule à côté de son cri de faim, de misère, de révolte, de haine, cette foule si étrangement bavarde et muette.",C2,5,"Et dans cette ville inerte, cette foule criarde si étonnamment passée à côté de son cri comme cette ville à côté de son mouvement, de son sens, sans inquiétude, à côté de son vrai cri, le seul qu'on eût voulu l'entendre crier parce qu'on le sent sien lui seul ; parce qu'on le sent habiter en elle dans quelque refuge profond d'ombre et d'orgueil, dans cette ville inerte, cette foule à côté de son cri de faim, de misère, de révolte, de haine, cette foule si étrangement bavarde et muette.","['Et', 'dans', 'cette', 'ville', 'inerte', ',', 'cette', 'foule', 'criarde', 'si', 'étonnamment', 'passée', 'à', 'côté', 'de', 'son', 'cri', 'comme', 'cette', 'ville', 'à', 'côté', 'de', 'son', 'mouvement', ',', 'de', 'son', 'sens', ',', 'sans', 'inquiétude', ',', 'à', 'côté', 'de', 'son', 'vrai', 'cri', ',', 'le', 'seul', ""qu'"", 'on', 'eût', 'voulu', ""l'"", 'entendre', 'crier', 'parce', ""qu'"", 'on', 'le', 'sent', 'sien', 'lui', 'seul', ';', 'parce', ""qu'"", 'on', 'le', 'sent', 'habiter', 'en', 'elle', 'dans', 'quelque', 'refuge', 'profond', ""d'"", 'ombre', 'et', ""d'"", 'orgueil', ',', 'dans', 'cette', 'ville', 'inerte', ',', 'cette', 'foule', 'à', 'côté', 'de', 'son', 'cri', 'de', 'faim', ',', 'de', 'misère', ',', 'de', 'révolte', ',', 'de', 'haine', ',', 'cette', 'foule', 'si', 'étrangement', 'bavarde', 'et', 'muette', '.']","['ville', 'inerte', ',', 'foule', 'criarde', 'étonnamment', 'passée', 'côté', 'cri', 'ville', 'côté', 'mouvement', ',', 'sens', ',', 'inquiétude', ',', 'côté', 'vrai', 'cri', ',', 'eût', 'voulu', 'entendre', 'crier', ';', 'habiter', 'refuge', 'profond', 'ombre', 'orgueil', ',', 'ville', 'inerte', ',', 'foule', 'côté', 'cri', 'faim', ',', 'misère', ',', 'révolte', ',', 'haine', ',', 'foule', 'étrangement', 'bavarde', 'muette', '.']",51,108,7,24,10,1,"['et', 'dans', 'cette', 'ville', 'inerte,', 'cette', 'foule', 'criarde', 'si', 'étonnamment', 'passée', 'à', 'côté', 'de', 'son', 'cri', 'comme', 'cette', 'ville', 'à', 'côté', 'de', 'son', 'mouvement,', 'de', 'son', 'sens,', 'sans', 'inquiétude,', 'à', 'côté', 'de', 'son', 'vrai', 'cri,', 'le', 'seul', ""qu'on"", 'eût', 'voulu', ""l'entendre"", 'crier', 'parce', ""qu'on"", 'le', 'sent', 'sien', 'lui', 'seul', ';', 'parce', ""qu'on"", 'le', 'sent', 'habiter', 'en', 'elle', 'dans', 'quelque', 'refuge', 'profond', ""d'ombre"", 'et', ""d'orgueil,"", 'dans', 'cette', 'ville', 'inerte,', 'cette', 'foule', 'à', 'côté', 'de', 'son', 'cri', 'de', 'faim,', 'de', 'misère,', 'de', 'révolte,', 'de', 'haine,', 'cette', 'foule', 'si', 'étrangement', 'bavarde', 'et', 'muette.']",95.326979348454,64.59496491397515
Nous sommes normalement à un moment de l'année où ce genre de phénomènes est en train de diminuer,A2,1,Nous sommes normalement à un moment de l'année où ce genre de phénomènes est en train de diminuer,"['Nous', 'sommes', 'normalement', 'à', 'un', 'moment', 'de', ""l'"", 'année', 'où', 'ce', 'genre', 'de', 'phénomènes', 'est', 'en', 'train', 'de', 'diminuer']","['sommes', 'normalement', 'moment', 'année', 'genre', 'phénomènes', 'train', 'diminuer']",8,19,2,5,0,1,"['nous', 'sommes', 'normalement', 'à', 'un', 'moment', 'de', ""l'année"", 'où', 'ce', 'genre', 'de', 'phénomènes', 'est', 'en', 'train', 'de', 'diminuer']",31.845320151531023,21.329480930475018
J'ai hâte !,A1,0,J'ai hâte !,"[""J'"", 'ai', 'hâte', '!']","['hâte', '!']",2,4,1,0,0,0,"[""j'ai"", 'hâte', '!']",2.575127357148712,2.144725211051073
Il agite son petit nez rose quand il me voit Ma grand-mère fait des gâteaux tous les jours,A2,1,Il agite son petit nez rose quand il me voit Ma grand-mère fait des gâteaux tous les jours,"['Il', 'agite', 'son', 'petit', 'nez', 'rose', 'quand', 'il', 'me', 'voit', 'Ma', 'grand-mère', 'fait', 'des', 'gâteaux', 'tous', 'les', 'jours']","['agite', 'petit', 'nez', 'rose', 'voit', 'grand-mère', 'gâteaux', 'jours']",8,18,3,4,3,0,"['il', 'agite', 'son', 'petit', 'nez', 'rose', 'quand', 'il', 'me', 'voit', 'ma', 'grand-mère', 'fait', 'des', 'gâteaux', 'tous', 'les', 'jours']",47.62940557271962,32.511793987968076
"Un néant à l'égard de l'infini, un tout à l'égard du néant, un milieu entre rien et tout, infiniment éloigné de comprendre les extrêmes."" Notre Pascal est celui de l'homme situé entre deux infinis, mélange de folie et de sagesse.",C2,5,"Un néant à l'égard de l'infini, un tout à l'égard du néant, un milieu entre rien et tout, infiniment éloigné de comprendre les extrêmes."" Notre Pascal est celui de l'homme situé entre deux infinis, mélange de folie et de sagesse.","['Un', 'néant', 'à', ""l'"", 'égard', 'de', ""l'"", 'infini', ',', 'un', 'tout', 'à', ""l'"", 'égard', 'du', 'néant', ',', 'un', 'milieu', 'entre', 'rien', 'et', 'tout', ',', 'infiniment', 'éloigné', 'de', 'comprendre', 'les', 'extrêmes', '.', '""', 'Notre', 'Pascal', 'est', 'celui', 'de', ""l'"", 'homme', 'situé', 'entre', 'deux', 'infinis', ',', 'mélange', 'de', 'folie', 'et', 'de', 'sagesse', '.']","['néant', 'égard', 'infini', ',', 'égard', 'néant', ',', 'milieu', 'rien', ',', 'infiniment', 'éloigné', 'comprendre', 'extrêmes', '.', '""', 'Pascal', 'homme', 'situé', 'infinis', ',', 'mélange', 'folie', 'sagesse', '.']",25,51,2,11,3,2,"['un', 'néant', 'à', ""l'égard"", 'de', ""l'infini,"", 'un', 'tout', 'à', ""l'égard"", 'du', 'néant,', 'un', 'milieu', 'entre', 'rien', 'et', 'tout,', 'infiniment', 'éloigné', 'de', 'comprendre', 'les', 'extrêmes.""', 'notre', 'pascal', 'est', 'celui', 'de', ""l'homme"", 'situé', 'entre', 'deux', 'infinis,', 'mélange', 'de', 'folie', 'et', 'de', 'sagesse.']",28.892244103172583,19.70339672140243
"Dans ma famille, on adore goûter les spécialités locales alors on a tout essayé, de la choucroute à la tarte flambée en passant par les kouglofs",B1,2,"Dans ma famille, on adore goûter les spécialités locales alors on a tout essayé, de la choucroute à la tarte flambée en passant par les kouglofs","['Dans', 'ma', 'famille', ',', 'on', 'adore', 'goûter', 'les', 'spécialités', 'locales', 'alors', 'on', 'a', 'tout', 'essayé', ',', 'de', 'la', 'choucroute', 'à', 'la', 'tarte', 'flambée', 'en', 'passant', 'par', 'les', 'kouglofs']","['famille', ',', 'adore', 'goûter', 'spécialités', 'locales', 'essayé', ',', 'choucroute', 'tarte', 'flambée', 'passant', 'kouglofs']",13,28,5,5,1,2,"['dans', 'ma', 'famille,', 'on', 'adore', 'goûter', 'les', 'spécialités', 'locales', 'alors', 'on', 'a', 'tout', 'essayé,', 'de', 'la', 'choucroute', 'à', 'la', 'tarte', 'flambée', 'en', 'passant', 'par', 'les', 'kouglofs']",13.65340433816161,9.564225790682354
Je suis nouveau ici.,A1,0,Je suis nouveau ici.,"['Je', 'suis', 'nouveau', 'ici', '.']","['ici', '.']",2,5,0,0,1,1,"['je', 'suis', 'nouveau', 'ici.']",0.0,0.0
"Oui, je me doute.",A1,0,"Oui, je me doute.","['Oui', ',', 'je', 'me', 'doute', '.']","['Oui', ',', 'doute', '.']",4,6,0,1,0,1,"['oui,', 'je', 'me', 'doute.']",0.0,0.0
"Florian Kirchner, chargé du programme espèces de l'ONG, rappelle les nombreux enjeux et défis qui attendent notre pays, mais aussi le monde, en matière de conservation et de protection faunistique et floristique.",C1,4,"Florian Kirchner, chargé du programme espèces de l'ONG, rappelle les nombreux enjeux et défis qui attendent notre pays, mais aussi le monde, en matière de conservation et de protection faunistique et floristique.","['Florian', 'Kirchner', ',', 'chargé', 'du', 'programme', 'espèces', 'de', ""l'"", 'ONG', ',', 'rappelle', 'les', 'nombreux', 'enjeux', 'et', 'défis', 'qui', 'attendent', 'notre', 'pays', ',', 'mais', 'aussi', 'le', 'monde', ',', 'en', 'matière', 'de', 'conservation', 'et', 'de', 'protection', 'faunistique', 'et', 'floristique', '.']","['Florian', 'Kirchner', ',', 'chargé', 'programme', 'espèces', 'ONG', ',', 'rappelle', 'enjeux', 'défis', 'attendent', 'pays', ',', 'monde', ',', 'matière', 'conservation', 'protection', 'faunistique', 'floristique', '.']",22,38,3,9,4,1,"['florian', 'kirchner,', 'chargé', 'du', 'programme', 'espèces', 'de', ""l'ong,"", 'rappelle', 'les', 'nombreux', 'enjeux', 'et', 'défis', 'qui', 'attendent', 'notre', 'pays,', 'mais', 'aussi', 'le', 'monde,', 'en', 'matière', 'de', 'conservation', 'et', 'de', 'protection', 'faunistique', 'et', 'floristique.']",18.440075841700143,12.651522275540284
"En Allemagne, par exemple, on n'a pas cours l'après-midi, tandis que nous restons au collège jusqu'à 17 heures.",B1,2,"En Allemagne, par exemple, on n'a pas cours l'après-midi, tandis que nous restons au collège jusqu'à 17 heures.","['En', 'Allemagne', ',', 'par', 'exemple', ',', 'on', ""n'"", 'a', 'pas', 'cours', ""l'"", 'après-midi', ',', 'tandis', 'que', 'nous', 'restons', 'au', 'collège', ""jusqu'"", 'à', '17', 'heures', '.']","['Allemagne', ',', 'exemple', ',', 'cours', 'après-midi', ',', 'tandis', 'restons', 'collège', ""jusqu'"", '17', 'heures', '.']",14,25,2,5,0,3,"['en', 'allemagne,', 'par', 'exemple,', 'on', ""n'a"", 'pas', 'cours', ""l'après-midi,"", 'tandis', 'que', 'nous', 'restons', 'au', 'collège', ""jusqu'à"", '17', 'heures.']",19.40386248212739,13.13762955591363
Comment vas-tu ?,A1,0,Comment vas-tu ?,"['Comment', 'vas', '-', 'tu', '?']","['-', '?']",2,5,1,0,0,1,"['comment', 'vas-tu', '?']",0.0,0.0
Des enfants en choeur : Des petits pois avec de la salade !,A2,1,Des enfants en choeur : Des petits pois avec de la salade !,"['Des', 'enfants', 'en', 'choeur', ':', 'Des', 'petits', 'pois', 'avec', 'de', 'la', 'salade', '!']","['enfants', 'choeur', ':', 'petits', 'pois', 'salade', '!']",7,13,0,4,1,0,"['des', 'enfants', 'en', 'choeur', ':', 'des', 'petits', 'pois', 'avec', 'de', 'la', 'salade', '!']",33.989784317147524,23.352072202063205
"Non, dit l'un de ces messieurs, nous vous demandons si vous n'aimez pas tendrement le roi des Bulgares.",B1,2,"Non, dit l'un de ces messieurs, nous vous demandons si vous n'aimez pas tendrement le roi des Bulgares.","['Non', ',', 'dit', ""l'"", 'un', 'de', 'ces', 'messieurs', ',', 'nous', 'vous', 'demandons', 'si', 'vous', ""n'"", 'aimez', 'pas', 'tendrement', 'le', 'roi', 'des', 'Bulgares', '.']","['Non', ',', 'messieurs', ',', 'demandons', 'aimez', 'tendrement', 'roi', 'Bulgares', '.']",10,23,3,3,0,4,"['non,', 'dit', ""l'un"", 'de', 'ces', 'messieurs,', 'nous', 'vous', 'demandons', 'si', 'vous', ""n'aimez"", 'pas', 'tendrement', 'le', 'roi', 'des', 'bulgares.']",4.62515208941714,3.143370017613565
